rental_id,country,city,property_type,bedrooms,bathrooms,square_feet,property_age_years,parking_spaces,pets_allowed,furnished,monthly_rent,currency,security_deposit,lease_term_months,tenant_age,monthly_income,employment_type,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,on_time_payments,late_payments,missed_payments,payment_consistency_score,market_median_rent,days_to_rent_property,local_unemployment_rate,inflation_rate,rent_to_income_ratio,rent_vs_market_ratio,tenant_stability_score,property_desirability_score,default_flag,high_rent_burden,subprime_credit,verification_score,total_late_missed,rent_per_sqft,income_stability,credit_income_interaction,rent_credit_ratio,country_enc,city_enc,property_type_enc,employment_type_enc,currency_enc
RENT_Du023217,Dubai,Downtown Dubai,Apartment,2,3,1182.7,14.8,2,0,0,16550.21,AED,33100.42,24,18,31758.1,Part-time,1,1,411,0,0,10,2,0,0.833,18901.82,17,2.41,3.37,0.521,0.876,0.497,0.716,0,1,1,2,2,13.99358248,9313.225806,130.525791,40.17041262,0,4,0,3,0
RENT_Me023218,Mexico,Tijuana,Apartment,0,1,743.7,8.1,2,0,0,15210.36,MXN,45631.08,12,18,66248.68,Self-employed,1,1,635,0,0,9,2,1,0.75,15688.73,34,3.7,3.8,0.23,0.97,0.634,0.499,0,0,0,2,3,20.45227914,14095.46383,420.679118,23.91566038,1,12,0,5,1
RENT_Du023219,Dubai,DIFC,Townhouse,2,3,1910.9,21.4,0,0,0,19547.56,AED,39095.12,12,36,46564.01,Freelancer,1,0,701,3.1,1,6,5,1,0.5,18533.92,16,3.03,3.1,0.42,1.055,0.489,0.677,1,1,0,1,6,10.22950442,11554.34491,326.4137101,27.84552707,0,3,4,1,0
RENT_Du023220,Dubai,DIFC,Studio,3,4,909.7,18,3,0,0,5808.87,AED,17426.61,36,36,28085.38,Business Owner,1,1,779,5.6,1,6,4,2,0.5,5230.78,21,2.12,2.43,0.207,1.111,0.88,0.698,1,0,0,2,6,6.385478729,9001.724359,218.7851102,7.447269231,0,3,3,0,0
RENT_Me023221,Mexico,Merida,Studio,1,1,761.5,6.1,1,0,0,10204.6,MXN,20409.2,12,24,30409.77,Full-time Employed,1,1,720,3.5,1,10,2,0,0.833,9202.51,83,5.2,4.4,0.336,1.109,0.741,0.438,0,0,0,2,2,13.4006566,4904.801613,218.950344,14.15339806,1,8,3,2,1
RENT_Me023222,Mexico,Guadalajara,House,4,5,1970,30.7,0,1,0,31319.66,MXN,31319.66,12,18,132505.27,Business Owner,0,1,553,0,1,11,3,0,0.917,27654.12,27,4.48,3.26,0.236,1.133,0.412,0.665,0,0,1,1,3,15.89830457,24179.7938,732.7541431,56.53368231,1,6,1,0,1
RENT_Me023223,Mexico,Mexico City,Villa,1,2,2170.1,10.9,3,0,1,61294.75,MXN,61294.75,12,18,235435.89,Full-time Employed,1,1,744,0,0,10,0,2,0.833,70115.34,23,3.55,4.24,0.26,0.874,0.645,0.662,0,0,0,2,2,28.24512695,51744.15165,1751.643022,82.27483221,1,9,5,2,1
RENT_Du023224,Dubai,Arabian Ranches,Studio,1,2,840.1,21.2,0,0,0,5758.27,AED,17274.81,24,39,18220.92,Self-employed,1,1,636,5.8,1,10,2,0,0.833,5831.14,80,2.4,1.89,0.316,0.988,0.792,0.361,0,0,0,2,2,6.854267349,5359.094118,115.8850512,9.03967033,0,0,3,5,0
RENT_Me023225,Mexico,Guadalajara,Villa,0,0,2071.2,13.5,2,1,0,48687.69,MXN,48687.69,12,33,177125.04,Freelancer,1,1,733,1.3,0,11,1,0,0.917,51243.82,70,5.77,4.05,0.275,0.95,0.688,0.41,0,0,0,2,1,23.50699594,26163.226,1298.326543,66.33200272,1,6,5,1,1
RENT_Me023226,Mexico,Puebla,Apartment,2,4,843.8,6.2,2,0,0,24510.75,MXN,49021.5,12,46,92283.12,Business Owner,1,1,668,3.8,0,11,0,1,0.917,27367.11,143,3.35,5.61,0.266,0.896,0.778,0.512,0,0,0,2,1,29.04805641,21214.51034,616.4512416,36.63789238,1,11,0,0,1
RENT_Me023227,Mexico,Merida,Studio,2,3,977,22,0,0,0,7408.23,MXN,14816.46,12,42,21640.53,Retired,1,1,696,1.4,0,11,0,1,0.917,7707.93,28,5.04,3.29,0.342,0.961,0.647,0.607,0,0,0,2,1,7.582630502,3582.869205,150.6180888,10.62873745,1,8,3,4,1
RENT_Me023228,Mexico,Guadalajara,Townhouse,1,2,1773.9,16.8,0,0,1,24440.77,MXN,48881.54,12,31,58689.7,Full-time Employed,1,1,653,3.8,0,11,0,1,0.917,20826.73,7,5.04,5.62,0.416,1.174,0.705,0.703,0,1,0,2,1,13.77798636,9716.837748,383.243741,37.37120795,1,6,4,2,1
RENT_Du023229,Dubai,DIFC,Studio,2,3,888.3,2,0,0,0,4175.56,AED,8351.12,12,33,9377.9,Full-time Employed,1,1,688,9.5,0,9,0,3,0.75,4694.1,39,3.17,3.36,0.445,0.89,0.762,0.658,0,1,0,2,3,4.70061916,2248.896882,64.519952,6.060319303,0,3,3,2,0
RENT_Du023230,Dubai,Jumeirah Beach Residence,Studio,3,3,1158.8,11.3,0,0,0,3592.26,AED,10776.78,6,32,8233.78,Full-time Employed,1,1,736,2.7,0,12,1,0,1,3644.25,11,3.29,1.85,0.436,0.986,0.681,0.82,0,1,0,2,1,3.099982741,1919.296037,60.6006208,4.874165536,0,7,3,2,0
RENT_Me023231,Mexico,Mexico City,Apartment,0,0,605.5,3.4,1,1,0,25402.02,MXN,76206.06,24,39,99998.03,Self-employed,1,1,662,0.1,0,11,1,0,0.917,21592.85,16,4.36,4.85,0.254,1.176,0.634,0.579,0,0,0,2,1,41.95213873,18656.34888,661.9869586,38.31375566,1,9,0,5,1
RENT_Du023232,Dubai,Dubai Marina,House,4,5,2103.1,11.5,2,0,1,19417.64,AED,58252.92,6,20,77313.62,Business Owner,1,1,655,2,0,9,2,1,0.75,19008.7,57,1.86,2.32,0.251,1.022,0.709,0.638,0,0,0,2,3,9.23286577,27032.73427,506.404211,29.60006098,0,5,1,0,0
RENT_Du023233,Dubai,Dubai Marina,House,3,5,1826.4,17.9,0,1,1,32491.92,AED,64983.84,12,36,121042.54,Full-time Employed,1,1,729,1.2,0,11,1,0,0.917,30445.25,51,3.13,1.28,0.268,1.067,0.687,0.576,0,0,0,2,1,17.79014455,29308.12107,882.4001166,44.50947945,0,5,1,2,0
RENT_Me023234,Mexico,Guadalajara,Villa,1,3,2424.1,7.8,2,0,0,37234.4,MXN,111703.2,12,29,148372.08,Retired,1,1,732,6.5,0,9,2,1,0.75,37813.38,19,3.44,4.18,0.251,0.985,0.847,0.703,0,0,0,2,3,15.36009241,33417.13514,1086.083626,50.79727149,1,6,5,4,1
RENT_Du023235,Dubai,Downtown Dubai,House,2,3,1640,10.2,1,1,0,27964.01,AED,55928.02,24,41,180419.33,Business Owner,1,1,532,0.7,0,12,2,0,1,25862.13,11,3.13,2.22,0.155,1.081,0.675,0.777,0,0,1,2,2,17.05122561,43685.0678,959.8308356,52.46530957,0,4,1,0,0
RENT_Du023236,Dubai,Downtown Dubai,Villa,2,3,2501,14.9,2,1,0,34988.22,AED,104964.66,12,35,152957.79,Retired,1,1,681,3.5,0,12,2,0,1,33502.87,1,2.06,1.93,0.229,1.044,0.784,0.795,0,0,0,2,2,13.98969212,49986.20588,1041.64255,51.30237537,0,4,5,4,0
RENT_Me023237,Mexico,Cancun,Penthouse,2,3,2379.2,11.5,0,0,1,70769.36,MXN,212308.08,24,37,164648.68,Full-time Employed,1,1,596,6.4,0,11,3,0,0.917,65751.03,10,5.39,3.1,0.43,1.076,0.74,0.773,0,1,1,2,3,29.74502354,25766.61659,981.3061328,118.5416415,1,2,2,2,1
RENT_Du023238,Dubai,Business Bay,Penthouse,1,1,2126,5.7,1,0,0,29397.52,AED,58795.04,24,21,65698.71,Full-time Employed,0,1,675,3,0,11,1,0,0.917,30782.88,25,1.87,2.18,0.447,0.955,0.479,0.687,0,1,0,1,1,13.82761994,22891.53659,443.4662925,43.48745562,0,1,2,2,0
RENT_Du023239,Dubai,Dubai Marina,Studio,2,3,881.6,4.1,0,1,0,6253.2,AED,12506.4,6,43,21443.98,Part-time,1,0,805,3,0,10,3,0,0.833,5794.8,2,2.27,2.96,0.292,1.079,0.563,0.827,0,0,0,1,3,7.093012704,6557.792049,172.624039,7.758312655,0,5,3,3,0
RENT_Me023240,Mexico,Puebla,Townhouse,1,1,1801.8,31,0,0,0,37497.43,MXN,74994.86,24,35,161986.4,Self-employed,1,1,726,4.5,0,10,3,0,0.833,38236.73,51,5.79,4.65,0.231,0.981,0.836,0.395,0,0,0,2,3,20.81109446,23856.61267,1176.021264,51.57830812,1,11,4,5,1
RENT_Me023241,Mexico,Monterrey,Apartment,2,3,1114.7,20.8,0,0,1,14667.15,MXN,29334.3,36,37,56499.23,Full-time Employed,1,1,661,0.6,0,11,2,0,0.917,13061.57,40,4.94,3.77,0.26,1.123,0.648,0.562,0,0,0,2,2,13.15793487,9511.654882,373.4599103,22.15581571,1,10,0,2,1
RENT_Du023242,Dubai,Business Bay,Studio,1,2,821.4,15.1,1,0,0,5219.75,AED,10439.5,12,38,17120.69,Retired,1,1,795,4.9,0,10,2,0,0.833,5687.62,22,3.49,3.9,0.305,0.918,0.829,0.586,0,0,0,2,2,6.354699294,3813.071269,136.1094855,6.557474874,0,1,3,4,0
RENT_Du023243,Dubai,Dubai Marina,House,1,2,1454.5,3.6,1,0,0,37069.24,AED,111207.72,24,38,134329.19,Self-employed,1,1,708,7.2,0,9,1,2,0.75,36323,5,2.86,3.21,0.276,1.021,0.829,0.801,0,0,0,2,3,25.48589893,34800.30829,951.0506652,52.28383639,0,5,1,5,0
RENT_Du023244,Dubai,Dubai Marina,Studio,1,1,687.6,6.9,0,0,0,6983.13,AED,20949.39,24,32,11816.8,Part-time,1,1,712,4,1,12,3,0,1,7015.91,32,2.88,2.02,0.591,0.995,0.727,0.55,0,1,0,2,3,10.15580279,3045.56701,84.135616,9.79401122,0,5,3,3,0
RENT_Me023245,Mexico,Mexico City,Studio,2,3,635.1,8,0,1,0,9837.51,MXN,9837.51,12,29,39145.51,Retired,1,1,692,1.2,0,12,3,0,1,9811.73,29,5.78,4.12,0.251,1.003,0.686,0.592,0,0,0,2,3,15.48970241,5773.674041,270.8869292,14.19554113,1,9,3,4,1
RENT_Me023246,Mexico,Tijuana,House,0,2,1183.6,11.4,0,0,0,23879.24,MXN,47758.48,12,51,132588.68,Business Owner,1,1,691,8.8,0,10,2,0,0.833,22850.75,3,3.65,6.01,0.18,1.045,0.873,0.709,0,0,0,2,2,20.17509294,28513.69462,916.1877788,34.50757225,1,12,1,0,1
RENT_Du023247,Dubai,Dubai Marina,House,2,2,1634.3,5.1,3,0,0,23329.94,AED,23329.94,24,32,70779.97,Retired,1,1,739,4.3,0,11,3,0,0.917,23178.43,1,3.38,1.78,0.33,1.007,0.782,0.861,0,0,0,2,3,14.27518815,16159.8105,523.0639783,31.52694595,0,5,1,4,0
RENT_Me023248,Mexico,Puebla,Studio,2,4,817.5,16.1,3,0,0,8624.51,MXN,17249.02,6,31,36017.14,Business Owner,0,1,453,4.6,2,3,3,6,0.25,9809.22,51,3.58,5.22,0.239,0.879,0.57,0.483,1,0,1,1,9,10.54985933,7864.004367,163.1576442,18.99671806,1,11,3,0,1
RENT_Me023249,Mexico,Guadalajara,House,2,3,1481.7,29.5,0,1,1,17712.24,MXN,17712.24,12,36,71110.16,Business Owner,1,0,594,7.7,0,12,0,0,1,19839.14,4,3.43,5.79,0.249,0.893,0.615,0.684,0,0,1,1,0,11.95399879,16051.95485,422.3943504,29.76847059,1,6,1,0,1
RENT_Du023250,Dubai,Arabian Ranches,Townhouse,2,3,1897.8,14.7,0,0,0,27567.33,AED,55134.66,12,22,70319.33,Full-time Employed,0,1,695,4,0,12,2,0,1,28852.06,61,2.84,1.22,0.392,0.955,0.528,0.502,0,0,0,1,2,14.52594056,18312.32552,488.7193435,39.60823276,0,0,4,2,0
RENT_Me023251,Mexico,Guadalajara,Townhouse,3,4,1973,4.9,2,0,0,43001.24,MXN,129003.72,24,33,232656.22,Business Owner,1,1,655,3.7,0,11,2,0,0.917,48402.77,18,5.71,3.46,0.185,0.888,0.809,0.828,0,0,0,2,2,21.79485048,34673.05812,1523.898241,65.55067073,1,6,4,0,1
RENT_Du023252,Dubai,Jumeirah Beach Residence,House,2,3,1587.2,21.5,0,0,0,15836.55,AED,47509.65,12,23,33979.95,Part-time,1,1,635,1.3,0,10,2,0,0.833,17130.38,36,2.49,1.63,0.466,0.924,0.603,0.576,0,1,0,2,2,9.977665071,9736.375358,215.7726825,24.90023585,0,7,1,3,0
RENT_Du023253,Dubai,Downtown Dubai,Penthouse,2,2,2260.4,9.3,0,1,0,83809.52,AED,167619.04,12,23,177130.76,Part-time,1,1,660,3.4,0,3,5,4,0.25,91891.08,20,3.29,1.64,0.473,0.912,0.69,0.738,1,1,0,2,9,37.07729605,41289.22145,1169.063016,126.7920121,0,4,2,3,0
RENT_Du023254,Dubai,Business Bay,Villa,0,2,1983.6,17.7,0,0,0,34875.72,AED,104627.16,12,38,58771.78,Part-time,1,1,564,0.2,0,9,1,2,0.75,38762.5,6,3.33,2.49,0.593,0.9,0.541,0.652,0,1,1,2,3,17.58203267,13573.15935,331.4728392,61.72693805,0,1,5,3,0
RENT_Me023255,Mexico,Mexico City,Penthouse,3,4,2482.1,16.3,2,1,0,78490.9,MXN,78490.9,6,43,323880.39,Business Owner,1,1,653,8,0,10,2,0,0.833,80767.46,37,5.46,6.06,0.242,0.972,0.833,0.656,0,0,0,2,2,31.6227791,50136.28328,2114.938947,120.0166667,1,9,2,0,1
RENT_Me023256,Mexico,Monterrey,Penthouse,1,3,2132.9,4.1,2,1,1,91093.28,MXN,273279.84,12,18,169097.63,Part-time,1,1,743,0,0,11,3,0,0.917,79748.11,14,3.73,3.96,0.539,1.142,0.575,0.753,0,1,0,2,3,42.70865019,35750.02748,1256.395391,122.4372043,1,10,2,3,1
RENT_Me023257,Mexico,Puebla,House,1,2,1233.5,6.4,0,1,0,33174.74,MXN,66349.48,12,32,135128.38,Retired,1,1,618,2.6,0,10,2,0,0.833,29774.96,15,3.46,3.7,0.246,1.114,0.728,0.732,0,0,0,2,2,26.8948034,30297.84305,835.0933884,53.59408724,1,11,1,4,1
RENT_Me023258,Mexico,Merida,Townhouse,5,5,2412.4,11.6,0,0,0,39433.39,MXN,39433.39,12,27,289754.71,Business Owner,1,1,656,2,0,10,1,1,0.833,35850.78,20,3.49,5.54,0.136,1.1,0.766,0.872,0,0,0,2,2,16.34612419,64533.34298,1900.790898,60.02038052,1,8,4,0,1
RENT_Du023259,Dubai,DIFC,Penthouse,0,0,1826.6,3.5,2,0,0,31552.43,AED,63104.86,12,24,94465.99,Self-employed,1,1,529,1,0,11,1,0,0.917,36047.37,84,3.03,1.42,0.334,0.875,0.599,0.477,0,0,1,2,1,17.27385853,23440.69231,499.7250871,59.53288679,0,3,2,5,0
RENT_Du023260,Dubai,Downtown Dubai,Apartment,2,2,1072.8,14.5,1,0,0,17012.58,AED,34025.16,6,34,50264.92,Self-employed,1,1,655,0.8,0,11,2,0,0.917,18741.45,1,2.22,3.38,0.338,0.908,0.617,0.799,0,0,0,2,2,15.85810962,15610.2236,329.235226,25.93381098,0,4,0,5,0
RENT_Me023261,Mexico,Puebla,Villa,1,1,2079.4,13.2,0,0,0,73605.95,MXN,220817.85,12,31,263264.31,Full-time Employed,1,1,684,2.1,1,11,3,0,0.917,84405.24,1,4.23,5.56,0.28,0.872,0.704,0.757,0,0,0,2,3,35.39768683,50337.34417,1800.72788,107.4539416,1,11,5,2,1
RENT_Me023262,Mexico,Guadalajara,Villa,5,5,3086.6,8.7,2,0,1,67071.24,MXN,201213.72,12,38,191030.33,Freelancer,1,1,685,2.9,1,10,1,1,0.833,74616.83,36,5.74,5.17,0.351,0.899,0.703,0.812,0,0,0,2,2,21.72981274,28342.77893,1308.55776,97.77148688,1,6,5,1,1
RENT_Du023263,Dubai,Business Bay,Penthouse,3,4,2548.2,4.3,1,0,1,36501.94,AED,36501.94,12,38,104337.98,Retired,1,1,850,0.7,0,9,0,3,0.75,31975.73,23,2.27,1.36,0.35,1.142,0.653,0.807,0,0,0,2,3,14.32459776,31907.63914,886.87283,42.89299647,0,1,2,4,0
RENT_Du023264,Dubai,Downtown Dubai,Townhouse,3,3,2174,50,1,0,1,39445.51,AED,118336.53,24,21,99716.42,Retired,1,1,533,3,0,11,2,0,0.917,40780.3,8,1.9,3.92,0.396,0.967,0.647,0.71,0,0,1,2,2,18.14420883,34384.97241,531.4885186,73.86799625,0,4,4,4,0
RENT_Me023265,Mexico,Tijuana,Penthouse,4,5,2571.3,20.1,2,0,1,127772.12,MXN,383316.36,12,30,436051.61,Part-time,1,1,631,1,1,10,0,2,0.833,143256.54,11,4.08,4.32,0.293,0.892,0.643,0.811,0,0,0,2,2,49.69164236,85836.9311,2751.485659,202.1710759,1,12,2,3,1
RENT_Du023266,Dubai,Dubai Marina,Apartment,2,3,824,22.7,2,0,0,11329.96,AED,11329.96,12,28,42999.07,Freelancer,1,1,718,2.1,0,3,4,5,0.25,11332.81,20,2.79,2.91,0.263,1,0.72,0.596,1,0,0,2,9,13.74995146,11345.40106,308.7333226,15.75794159,0,5,0,1,0
RENT_Du023267,Dubai,DIFC,Apartment,2,3,941.4,10.3,1,0,0,13512.02,AED,13512.02,24,26,60853.04,Freelancer,1,1,572,5.4,0,11,0,1,0.917,12132.16,18,2.33,2.88,0.222,1.114,0.824,0.724,0,0,1,2,1,14.35311239,18274.18619,348.0793888,23.58118674,0,3,0,1,0
RENT_Me023268,Mexico,Monterrey,Apartment,1,1,793.8,8.6,1,1,0,21738.57,MXN,21738.57,12,37,89970.64,Freelancer,1,1,689,4.4,0,12,3,0,1,19343.63,36,4.96,3.82,0.242,1.124,0.818,0.551,0,0,0,2,3,27.38544974,15095.74497,619.8977096,31.50517391,1,10,0,1,1
RENT_Du023269,Dubai,Business Bay,Penthouse,2,2,2215.5,22.3,1,0,0,23130.11,AED,46260.22,12,36,59877.35,Retired,1,1,770,2.4,0,12,2,0,1,24962.88,1,2.92,2.81,0.386,0.927,0.684,0.747,0,0,0,2,2,10.4401309,15274.83418,461.055595,30.00014267,0,1,2,4,0
RENT_Me023270,Mexico,Guadalajara,Studio,2,2,773.7,4,1,1,1,11470.32,MXN,22940.64,12,39,32174.82,Part-time,1,1,824,4.8,0,5,6,1,0.417,11963.66,1,3.34,3.62,0.356,0.959,0.809,0.8,1,0,0,2,7,14.82528112,7413.552995,265.1205168,13.90341818,1,6,3,3,1
RENT_Me023271,Mexico,Cancun,Villa,3,3,2587.8,17.6,1,1,0,75256.1,MXN,150512.2,24,45,221427.71,Full-time Employed,1,1,530,1.8,0,12,3,0,1,74948.09,33,5.22,5.21,0.34,1.004,0.626,0.667,0,0,1,2,3,29.08111137,35599.31029,1173.566863,141.7252354,1,2,5,2,1
RENT_Du023272,Dubai,DIFC,Penthouse,5,5,2880,7.7,3,1,0,48288.05,AED,96576.1,24,35,93323.22,Part-time,1,1,597,5.2,0,12,1,0,1,51603.2,12,2.31,1.46,0.517,0.936,0.74,0.939,0,1,1,2,1,16.76668403,28194.32628,557.1396234,80.74924749,0,3,2,3,0
RENT_Du023273,Dubai,Downtown Dubai,Penthouse,1,2,1946.2,16.9,3,1,0,66520.89,AED,133041.78,12,33,229799.85,Business Owner,1,1,540,9.6,1,9,0,3,0.75,71460.34,15,1.89,1.44,0.289,0.931,0.783,0.662,0,0,1,2,3,34.17988388,79515.51903,1240.91919,122.9591312,0,4,2,0,0
RENT_Du023274,Dubai,DIFC,Studio,2,3,576.2,2.9,2,1,0,6440.01,AED,12880.02,6,31,14602.08,Full-time Employed,1,1,531,5,0,2,5,5,0.167,6440.51,33,2.81,3.44,0.441,1,0.725,0.588,1,1,1,2,10,11.17669212,3832.566929,77.5370448,12.10528195,0,3,3,2,0
RENT_Du023275,Dubai,DIFC,Studio,2,2,829.9,5,2,1,0,5045.32,AED,10090.64,6,42,8180.49,Part-time,1,0,638,5.3,0,12,3,0,1,4945.14,35,2.55,2.47,0.617,1.02,0.55,0.641,0,1,0,1,3,6.079431257,2304.36338,52.1915262,7.895649452,0,3,3,3,0
RENT_Du023276,Dubai,Jumeirah Beach Residence,Villa,1,1,2229.7,11,2,0,1,47767.65,AED,95535.3,6,29,91334.46,Part-time,1,1,565,0.9,0,12,0,0,1,43634,7,2.18,3.26,0.523,1.095,0.57,0.742,0,1,1,2,0,21.42335292,28721.5283,516.039699,84.39514134,0,7,5,3,0
RENT_Du023277,Dubai,Downtown Dubai,Villa,1,1,2107.8,10.6,2,0,0,23352.22,AED,46704.44,12,32,171544.95,Business Owner,0,1,557,0.3,0,10,3,0,0.833,20634.96,8,2.47,1.82,0.136,1.132,0.475,0.739,0,0,1,1,3,11.07895436,49436.58501,955.5053715,41.84985663,0,4,5,0,0
RENT_Me023278,Mexico,Monterrey,Studio,0,1,394.8,18.5,0,1,0,14633.68,MXN,29267.36,12,20,60246.82,Self-employed,1,1,529,1.5,1,6,6,0,0.5,15151.75,65,3.65,5.04,0.243,0.966,0.663,0.195,1,0,1,2,6,37.06605876,12956.30538,318.7056778,27.61071698,1,10,3,5,1
RENT_Me023279,Mexico,Merida,Townhouse,0,1,1565.3,6.8,1,1,1,36412.6,MXN,72825.2,12,35,113707.97,Business Owner,1,1,671,2.9,0,12,0,0,1,40846.47,12,3.94,4.98,0.32,0.891,0.716,0.695,0,0,0,2,0,23.26237782,23017.80769,762.9804787,54.18541667,1,8,4,0,1
RENT_Du023280,Dubai,Dubai Marina,Villa,2,3,2288.8,13.3,2,0,1,36775.69,AED,73551.38,24,28,99520.23,Part-time,1,1,622,1.3,0,9,0,3,0.75,35155.39,10,2.27,2.43,0.37,1.046,0.613,0.761,0,0,0,2,3,16.06767302,30434.3211,619.0158306,59.03,0,5,5,3,0
RENT_Du023281,Dubai,DIFC,Studio,2,2,723.1,7.7,2,1,0,6454.1,AED,12908.2,24,27,24245.62,Full-time Employed,0,1,826,2.7,0,9,0,3,0.75,6138.93,22,2.65,4.06,0.266,1.051,0.57,0.656,0,0,0,1,3,8.925598119,6642.635616,200.2688212,7.804232164,0,3,3,2,0
RENT_Du023282,Dubai,Downtown Dubai,House,0,2,1294.5,8,1,0,0,22174.52,AED,44349.04,12,29,33113.42,Part-time,1,1,544,2.1,0,12,3,0,1,20957.91,39,1.87,3.51,0.67,1.058,0.613,0.552,0,1,1,2,3,17.12979529,11537.777,180.1370048,40.68719266,0,4,1,3,0
RENT_Du023283,Dubai,Business Bay,Townhouse,4,5,2163.5,5.7,0,0,0,29346.04,AED,29346.04,12,25,189716.97,Business Owner,1,1,695,0.7,0,12,2,0,1,25570.58,98,1.83,1.73,0.155,1.148,0.713,0.662,0,0,0,2,2,13.56415068,67037.79859,1318.532942,42.16385057,0,1,4,0,0
RENT_Du023284,Dubai,Downtown Dubai,Studio,3,5,1006.8,6.3,1,0,0,7016.55,AED,14033.1,12,39,28216.03,Business Owner,1,1,626,3.3,0,12,2,0,1,8019.33,1,3.05,1.69,0.249,0.875,0.757,0.903,0,0,0,2,2,6.969159714,6966.920988,176.6323478,11.19066986,0,4,3,0,0
RENT_Me023285,Mexico,Cancun,Townhouse,0,0,1477.3,21.5,0,1,1,28904.46,MXN,57808.92,36,29,69560.92,Full-time Employed,1,1,664,5,0,11,0,1,0.917,26829.24,30,4.15,4.65,0.416,1.077,0.756,0.506,0,1,0,2,1,19.56573479,13506.97476,461.8845088,43.46535338,1,2,4,2,1
RENT_Me023286,Mexico,Mexico City,House,2,4,1634.1,27.6,0,1,0,29836.96,MXN,59673.92,12,34,183053.81,Business Owner,0,1,741,0.9,0,12,0,0,1,32439,54,5.56,3.5,0.163,0.92,0.528,0.446,0,0,0,1,0,18.258956,27904.54421,1356.428732,40.21153639,1,9,1,0,1
RENT_Du023287,Dubai,Jumeirah Beach Residence,Penthouse,3,4,2322.4,17.2,1,0,0,49517.92,AED,49517.92,12,25,198527.79,Full-time Employed,1,1,713,1.2,0,9,2,1,0.75,45763.04,10,2.61,2.74,0.249,1.082,0.693,0.785,0,0,0,2,3,21.32187392,54993.84765,1415.503143,69.35282913,0,7,2,2,0
RENT_Me023288,Mexico,Guadalajara,Townhouse,2,3,1779,14,1,0,0,40974.79,MXN,81949.58,24,32,146269.03,Self-employed,0,1,720,2.1,0,12,1,0,1,43087.47,1,3.24,4.27,0.28,0.951,0.512,0.801,0,0,0,1,1,23.03248454,34497.41274,1053.137016,56.83049931,1,6,4,5,1
RENT_Me023289,Mexico,Cancun,Studio,2,3,908.4,1.7,0,0,0,11000.28,MXN,22000.56,36,18,28703.68,Full-time Employed,1,1,682,0,0,10,1,1,0.833,9384.87,56,4.1,4.14,0.383,1.172,0.569,0.582,0,0,0,2,2,12.10951123,5628.172549,195.7590976,16.10582723,1,2,3,2,1
RENT_Me023290,Mexico,Monterrey,Penthouse,1,2,2040.4,23.7,0,0,0,60463.66,MXN,60463.66,12,25,265584.16,Freelancer,0,0,675,1,0,9,3,0,0.75,58623.23,2,4.52,3.87,0.228,1.031,0.286,0.682,0,0,0,0,3,29.63323858,48113.07246,1792.69308,89.44328402,1,10,2,1,1
RENT_Me023291,Mexico,Guadalajara,Villa,3,3,2567.1,6.1,0,0,1,47229.54,MXN,47229.54,12,38,181186.46,Business Owner,0,1,589,7.5,0,10,2,0,0.833,42704.63,3,3.98,3.75,0.261,1.106,0.608,0.894,0,0,1,1,2,18.39801332,36382.82329,1067.188249,80.0500678,1,6,5,0,1
RENT_Du023292,Dubai,Jumeirah Beach Residence,Penthouse,1,2,2007.6,14.5,2,0,1,29164.73,AED,87494.19,12,49,94790.69,Business Owner,1,1,729,1.1,0,9,0,3,0.75,31399.89,4,1.94,2.82,0.308,0.929,0.66,0.733,0,0,0,2,3,14.52716179,32241.73129,691.0241301,39.95168493,0,7,2,0,0
RENT_Me023293,Mexico,Cancun,Townhouse,2,4,1994.1,31.7,3,1,1,39208.05,MXN,78416.1,24,46,188744.78,Business Owner,0,1,668,2,0,3,5,4,0.25,36778.29,21,5.03,4.99,0.208,1.066,0.534,0.595,1,0,0,1,9,19.66202798,31300.95854,1260.81513,58.60695067,1,2,4,0,1
RENT_Du023294,Dubai,Dubai Marina,Townhouse,0,1,1348,12.9,2,0,1,25109.79,AED,50219.58,6,39,58151.69,Part-time,1,1,710,4.3,0,10,2,0,0.833,24152.93,22,2.87,2.85,0.432,1.04,0.738,0.604,0,1,0,2,2,18.62744065,15026.27649,412.876999,35.31616034,0,5,4,3,0
RENT_Me023295,Mexico,Merida,Apartment,0,1,536.2,14.4,0,0,0,19244.54,MXN,57733.62,12,33,56475.01,Retired,1,0,558,1.2,0,11,3,0,0.917,20152.78,21,4.63,3.71,0.341,0.955,0.41,0.46,0,0,1,1,3,35.89060052,10031.08526,315.1305558,34.4267263,1,8,0,4,1
RENT_Me023296,Mexico,Merida,House,1,2,1525.2,18.7,2,1,0,44664.22,MXN,133992.66,6,36,121024.31,Retired,0,1,690,3.3,1,12,2,0,1,45606.72,7,5.51,5.94,0.369,0.979,0.511,0.69,0,0,0,1,2,29.28417257,18590.52381,835.067739,64.6370767,1,8,1,4,1
RENT_Me023297,Mexico,Cancun,House,3,4,1726.7,18.1,2,1,0,30386.03,MXN,91158.09,12,42,83959.6,Part-time,0,1,760,5.4,0,9,0,3,0.75,29678.97,5,3.46,5.85,0.362,1.024,0.598,0.804,0,0,0,1,3,17.59774715,18825.02242,638.09296,39.92908016,1,2,1,3,1
