applicant_id,age,employment_status,monthly_income,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,late_payments_count,missed_payments_count,on_time_payments_percent,property_type,bedrooms,bathrooms,square_feet,property_age_years,furnished,pets_allowed,parking,monthly_rent,security_deposit,market_median_rent,lease_term_months,city,local_unemployment_rate,inflation_rate,default_flag
APP026859,28,Full-time,35649,1,1,702,7,0,5,3,90.0,Studio,0,1,585,1,1,1,0,20890,59951,32000,36,Bangalore,3.1,5.7,0
APP026860,43,Part-time,53385,1,1,663,18,0,16,10,87.6,House,3,2,802,9,1,1,1,27274,54560,28000,12,Delhi,6.7,4.5,0
APP026861,24,Part-time,30398,0,0,801,2,0,0,0,97.1,Townhouse,3,3,815,6,0,1,1,14002,40187,20000,12,Chennai,5.1,3.7,0
APP026862,42,Full-time,20427,1,1,660,20,1,19,12,86.6,House,3,2,1222,19,0,1,1,31500,92569,32000,36,Bangalore,7.6,3.6,1
APP026863,36,Full-time,31376,1,1,656,11,0,10,7,86.6,Apartment,2,1,783,20,0,1,1,15947,37528,20000,12,Chennai,2.8,6.6,1
APP026864,24,Full-time,30414,0,0,614,1,0,1,0,83.5,House,5,2,1897,10,0,1,1,66785,139768,28000,11,Delhi,4.6,4.7,1
APP026865,35,Self-employed,17076,0,1,569,10,0,14,9,79.9,House,3,2,1247,16,1,1,1,21593,55518,18000,24,Kolkata,7.6,3.4,1
APP026866,50,Unemployed,27239,1,1,793,25,0,6,4,96.5,Townhouse,2,2,1024,28,0,0,0,28416,61714,32000,12,Bangalore,6.9,4.4,0
APP026867,35,Part-time,37978,0,0,721,5,0,3,2,91.5,Studio,0,1,300,0,0,0,1,8172,18302,22000,24,Hyderabad,7.6,5.2,1
APP026868,36,Full-time,47025,0,0,541,14,0,21,14,78.6,Apartment,2,2,901,9,0,1,0,16286,37668,18000,12,Kolkata,8.2,3.3,0
APP026869,38,Contract,38636,1,1,644,11,1,11,7,85.9,Apartment,1,1,300,14,1,0,0,8000,17094,25000,12,Pune,8.4,5.3,0
APP026870,40,Full-time,81600,1,1,659,11,0,9,6,87.9,Apartment,1,1,300,8,0,1,0,8000,20861,25000,12,Pune,2.8,3.3,1
APP026871,31,Contract,24343,1,1,645,10,1,10,6,85.6,Apartment,2,1,665,16,0,1,1,16268,39468,22000,12,Hyderabad,6.0,6.3,0
APP026872,39,Full-time,59955,1,1,551,13,0,19,12,79.6,Apartment,2,1,738,2,0,1,0,24471,67275,28000,12,Delhi,6.6,7.0,0
APP026873,22,Part-time,67007,1,1,791,1,0,0,0,97.2,Apartment,1,1,396,18,0,0,0,12359,29932,28000,12,Delhi,4.8,6.4,1
APP026874,25,Full-time,45771,1,1,580,4,0,5,3,81.4,Apartment,3,2,1239,22,0,0,0,43827,118794,35000,12,Mumbai,7.9,6.0,0
APP026875,26,Full-time,58996,1,1,620,5,1,5,3,84.6,Condo,4,3,1638,17,0,0,2,39752,106608,22000,12,Hyderabad,7.1,3.2,0
APP026876,40,Full-time,34079,1,1,708,18,0,12,8,90.4,Apartment,1,2,828,26,1,0,2,26799,67346,35000,36,Mumbai,6.7,6.4,0
APP026877,36,Full-time,27138,0,0,765,15,0,6,4,94.4,Apartment,1,1,300,1,0,0,0,8000,22413,22000,36,Hyderabad,7.7,6.9,1
APP026878,33,Full-time,19747,1,1,634,8,0,8,5,84.7,Studio,0,1,300,9,0,0,1,8000,17342,20000,11,Chennai,3.2,4.7,0
APP026879,43,Self-employed,36429,1,1,627,20,0,22,14,84.6,House,4,3,1823,8,0,0,2,37750,82469,25000,12,Pune,5.4,5.6,0
APP026880,39,Part-time,7607,1,0,809,12,0,2,1,97.2,Condo,3,2,1085,1,1,0,0,32153,82637,35000,11,Mumbai,6.4,4.6,0
APP026881,31,Full-time,23717,0,1,788,5,0,1,0,96.0,Apartment,2,1,875,11,1,0,1,15866,44717,22000,6,Hyderabad,7.9,3.9,0
APP026882,22,Full-time,26871,1,1,655,1,0,0,0,86.4,Apartment,1,2,349,95,1,0,1,14198,28595,35000,12,Mumbai,4.8,4.7,0
APP026883,25,Full-time,51886,1,1,710,5,0,3,2,91.0,Studio,0,1,300,1,0,0,1,11800,29019,35000,6,Mumbai,7.1,5.0,0
APP026884,18,Self-employed,20687,0,1,671,0,0,0,0,87.4,House,2,2,730,5,0,0,1,13352,30687,20000,11,Chennai,3.8,6.8,1
APP026885,36,Full-time,36115,0,1,585,14,0,18,12,81.5,Townhouse,3,2,1261,8,0,1,1,40374,115654,25000,12,Pune,5.8,3.1,0
APP026886,24,Full-time,16217,1,0,823,2,0,0,0,98.4,Apartment,1,2,348,5,1,0,1,9222,19921,28000,12,Delhi,6.0,6.7,0
APP026887,29,Full-time,38599,1,0,618,8,1,9,6,84.0,Apartment,3,2,1333,4,0,1,0,26494,59495,20000,36,Chennai,5.0,4.1,0
APP026888,33,Part-time,32208,1,1,572,10,0,14,9,80.5,Apartment,2,1,398,12,1,0,0,16283,45330,35000,12,Mumbai,7.1,6.4,1
APP026889,47,Part-time,14910,0,0,733,14,0,8,5,91.8,Apartment,2,2,634,18,1,1,1,19473,41280,35000,12,Mumbai,6.0,3.0,1
APP026890,46,Full-time,16368,1,1,658,18,0,17,11,86.4,Apartment,2,1,1441,0,0,1,1,37177,91103,22000,11,Hyderabad,5.4,7.0,1
APP026891,34,Self-employed,37553,0,0,679,13,0,10,7,88.4,Apartment,1,1,455,1,0,1,1,18934,54252,35000,12,Mumbai,4.1,3.3,0
APP026892,50,Contract,95354,1,1,666,21,0,17,11,88.7,Apartment,2,1,464,0,0,1,0,17779,39275,35000,12,Mumbai,7.5,5.9,0
APP026893,18,Self-employed,27303,1,0,739,0,0,0,0,92.5,Apartment,2,1,614,21,0,1,1,13241,26888,20000,12,Chennai,5.7,6.6,1
APP026894,57,Full-time,40884,0,0,579,30,0,40,27,81.2,Condo,4,3,1261,48,0,0,1,32228,67160,28000,12,Delhi,6.3,3.8,0
APP026895,43,Contract,17321,1,1,701,11,0,8,5,89.5,Townhouse,4,3,1706,24,1,0,0,25376,68712,18000,36,Kolkata,4.2,6.3,0
APP026896,36,Full-time,27684,1,1,541,6,0,9,6,78.1,Apartment,3,2,1175,0,0,0,0,27387,55130,18000,11,Kolkata,7.0,3.4,0
APP026897,24,Part-time,12960,0,1,615,2,0,2,1,83.2,Apartment,1,2,624,6,1,1,1,19955,55363,32000,11,Bangalore,4.0,5.2,0
APP026898,29,Full-time,50325,1,1,510,5,0,8,5,76.4,House,3,3,1109,1,0,0,2,28056,69052,22000,12,Hyderabad,4.4,7.0,1
APP026899,42,Self-employed,21033,1,0,512,15,0,26,17,75.9,Apartment,2,1,726,12,0,0,0,21343,63254,35000,36,Mumbai,4.2,5.6,0
APP026900,42,Full-time,28541,1,1,717,17,1,11,7,91.0,Studio,0,1,300,32,1,0,0,8424,24632,28000,12,Delhi,5.3,3.7,0
APP026901,43,Full-time,41918,1,1,511,17,0,29,19,76.3,Condo,5,2,2041,12,1,1,1,89482,216822,35000,12,Mumbai,7.5,5.0,0
APP026902,26,Full-time,10778,1,1,637,4,0,4,2,84.7,Apartment,1,1,581,40,0,0,1,26054,57700,35000,12,Mumbai,6.6,4.0,0
APP026903,23,Full-time,56451,1,1,740,3,0,1,0,93.2,Apartment,2,2,717,6,0,1,0,27960,78336,35000,12,Mumbai,6.3,4.6,0
APP026904,37,Contract,14183,1,1,692,9,0,7,4,88.8,Condo,2,2,868,32,0,1,0,31456,92177,28000,11,Delhi,4.4,4.5,0
APP026905,44,Self-employed,15904,1,1,690,12,0,9,6,88.7,House,4,3,1258,2,0,1,1,39477,98344,25000,12,Pune,7.5,5.1,1
APP026906,35,Part-time,9103,1,1,636,12,0,13,8,84.6,House,3,2,1125,15,0,1,1,36700,90298,32000,11,Bangalore,7.1,6.7,0
APP026907,52,Full-time,84991,1,1,797,11,0,1,1,98.0,Condo,3,2,988,1,0,0,0,21577,54952,18000,24,Kolkata,5.3,4.4,0
APP026908,35,Full-time,79932,1,1,676,13,0,10,6,89.1,House,2,2,886,2,1,1,1,13409,36025,18000,12,Kolkata,2.7,6.4,0
APP026909,34,Full-time,22636,1,1,773,5,0,1,1,94.9,Studio,0,1,300,19,0,1,1,8000,22740,20000,12,Chennai,5.4,6.7,1
APP026910,43,Full-time,96821,1,1,628,12,0,12,8,86.0,Apartment,2,1,1078,73,0,1,0,44102,90188,32000,12,Bangalore,2.7,5.7,0
APP026911,49,Full-time,95142,1,1,755,11,0,3,2,95.2,Apartment,2,1,672,1,0,0,1,13042,26803,18000,6,Kolkata,4.2,4.8,1
APP026912,18,Full-time,39171,1,1,732,0,0,0,0,92.3,Condo,3,2,1397,3,0,1,0,39278,85515,32000,12,Bangalore,5.0,3.2,0
APP026913,21,Full-time,128110,1,1,807,1,0,0,0,99.7,Apartment,1,1,570,5,1,1,0,25631,65450,35000,12,Mumbai,3.0,6.9,0
APP026914,31,Full-time,79301,1,1,724,9,0,4,3,92.6,Apartment,2,1,642,9,0,1,1,18635,40182,25000,12,Pune,4.0,3.4,0
APP026915,72,Full-time,33802,1,1,658,30,1,28,19,86.8,Condo,5,2,2296,9,0,0,2,40983,122515,18000,11,Kolkata,4.2,4.0,0
APP026916,31,Full-time,51585,1,1,818,9,1,0,0,98.8,Apartment,2,1,779,4,0,0,1,16939,37388,22000,12,Hyderabad,5.2,6.2,0
APP026917,33,Full-time,24503,1,1,729,6,0,3,2,91.7,Apartment,2,1,655,39,0,1,2,12846,32231,18000,12,Kolkata,3.0,6.9,0
APP026918,42,Contract,25483,1,1,665,20,0,18,12,87.1,House,2,1,548,13,0,0,1,8669,25473,18000,11,Kolkata,7.8,5.5,0
APP026919,46,Unemployed,6708,1,1,702,17,0,12,8,89.4,House,2,1,903,9,0,1,0,21466,54054,28000,12,Delhi,3.9,4.3,0
APP026920,37,Full-time,21304,1,1,803,7,0,1,0,97.1,Apartment,1,1,300,13,0,0,0,8240,22471,22000,12,Hyderabad,4.2,4.2,1
APP026921,48,Unemployed,8174,1,1,626,22,1,25,17,83.9,Apartment,2,2,957,4,1,0,2,28901,58600,28000,12,Delhi,5.1,4.5,0
APP026922,20,Full-time,11152,1,1,773,0,0,0,0,94.6,Apartment,2,1,709,35,0,1,2,19516,48655,22000,12,Hyderabad,6.7,4.4,0
APP026923,25,Full-time,39808,0,1,747,6,0,2,1,93.4,Apartment,2,1,740,1,0,1,2,13538,32524,20000,12,Chennai,3.4,4.9,0
APP026924,48,Self-employed,26126,0,0,822,10,0,1,0,98.5,Studio,0,1,300,15,1,1,0,11230,23598,35000,12,Mumbai,2.5,6.3,0
APP026925,35,Part-time,28417,0,1,803,8,0,1,1,97.2,Apartment,1,1,633,1,0,0,1,11743,31555,22000,12,Hyderabad,2.7,5.3,1
APP026926,19,Full-time,27883,1,1,743,0,0,0,0,92.8,Apartment,1,2,300,41,1,0,1,8000,23262,20000,12,Chennai,3.3,6.9,0
APP026927,19,Self-employed,38700,0,0,719,0,0,0,0,91.3,Condo,3,2,984,4,0,1,1,21757,45351,25000,12,Pune,5.9,5.1,0
APP026928,25,Part-time,15160,0,0,793,5,0,1,0,96.2,Apartment,2,2,669,4,0,0,1,11754,33848,20000,12,Chennai,2.7,4.8,0
APP026929,35,Unemployed,5000,1,1,723,6,0,3,2,90.9,Apartment,2,2,1007,4,0,1,1,31412,66708,28000,24,Delhi,3.6,5.6,0
APP026930,40,Contract,33954,1,1,677,15,0,12,8,88.2,Apartment,2,2,932,6,0,0,0,20243,54081,18000,24,Kolkata,5.3,5.0,1
APP026931,31,Unemployed,7431,0,0,755,9,0,4,2,93.3,Condo,5,3,2182,17,0,1,1,46812,115543,18000,24,Kolkata,5.7,4.2,0
APP026932,39,Full-time,64490,1,1,717,10,0,5,3,91.8,Apartment,2,1,1022,3,0,1,1,32633,94900,32000,11,Bangalore,7.5,5.8,0
APP026933,29,Part-time,43696,1,1,572,7,1,9,6,80.7,House,2,2,722,11,1,1,1,23247,66215,25000,12,Pune,6.5,5.4,1
APP026934,49,Unemployed,27933,0,0,736,14,0,7,5,92.3,House,3,2,1321,2,1,1,0,50173,142137,35000,6,Mumbai,5.3,4.7,1
APP026935,65,Full-time,44859,1,1,633,16,0,17,11,85.2,House,4,2,1478,20,0,0,2,41061,116477,25000,6,Pune,4.1,3.4,1
APP026936,30,Self-employed,41680,0,0,663,4,0,3,2,87.3,Condo,3,2,1165,9,0,0,2,28471,57980,20000,12,Chennai,3.7,4.4,0
APP026937,40,Full-time,42303,1,1,588,10,0,13,8,81.9,Apartment,2,1,554,24,0,1,2,16403,45314,28000,24,Delhi,6.3,6.6,1
APP026938,39,Unemployed,5000,1,1,707,7,0,5,3,89.7,Townhouse,3,2,1031,7,0,1,0,14924,44461,18000,24,Kolkata,4.8,3.5,0
APP026939,36,Full-time,29130,0,1,714,9,0,5,3,90.8,Apartment,2,1,565,1,0,1,1,17909,46946,25000,12,Pune,8.2,5.0,0
APP026940,42,Full-time,47830,1,1,664,14,0,12,8,87.5,Apartment,1,2,300,2,0,1,1,10210,23788,35000,36,Mumbai,6.1,6.8,0
APP026941,40,Full-time,75155,0,0,827,12,0,0,0,100.0,House,3,2,1278,1,0,1,1,33896,78490,22000,12,Hyderabad,2.5,3.5,0
APP026942,29,Full-time,74144,1,0,705,8,0,5,3,91.1,Apartment,2,1,1025,5,0,0,2,20968,42748,25000,12,Pune,4.9,5.4,0
APP026943,50,Part-time,15889,1,1,457,13,1,26,17,71.8,House,5,3,1788,0,0,1,1,64373,144152,32000,12,Bangalore,4.0,4.5,0
APP026944,37,Full-time,22690,1,1,558,14,0,20,13,79.3,Apartment,2,1,957,1,0,1,1,32567,79685,32000,6,Bangalore,3.2,3.1,0
APP026945,30,Full-time,86996,1,0,740,5,0,2,1,93.9,House,4,3,1618,4,1,0,0,42085,96647,22000,12,Hyderabad,6.8,5.9,0
APP026946,64,Full-time,25225,1,1,724,24,0,14,9,91.4,House,3,2,917,6,0,1,2,20890,43512,25000,24,Pune,5.3,4.2,1
APP026947,33,Part-time,8641,0,0,689,8,0,6,4,88.5,House,2,1,848,1,0,0,1,22782,49555,28000,11,Delhi,3.8,6.7,1
APP026948,38,Full-time,41442,1,1,758,9,0,3,2,94.2,Townhouse,3,2,1208,12,0,0,1,42425,96977,35000,12,Mumbai,4.1,6.4,1
APP026949,37,Contract,25791,1,1,757,16,0,7,4,93.8,Condo,4,3,1530,1,1,0,2,48889,123951,35000,36,Mumbai,8.0,3.7,1
APP026950,33,Full-time,34159,0,0,709,12,1,8,5,90.5,Apartment,2,1,811,4,0,1,1,27039,58241,28000,12,Delhi,5.1,4.9,1
APP026951,40,Full-time,31716,1,1,469,17,0,33,22,73.0,Condo,2,1,741,0,0,1,1,32008,80046,35000,12,Mumbai,2.9,4.5,0
APP026952,24,Full-time,34693,1,1,694,4,0,3,2,89.4,Apartment,1,1,300,10,1,1,1,12102,27293,35000,12,Mumbai,4.3,6.1,1
APP026953,42,Part-time,17466,1,1,664,15,0,14,9,86.9,Apartment,2,1,1029,21,0,0,1,37284,78083,28000,11,Delhi,4.6,5.4,1
APP026954,18,Full-time,50864,1,1,637,0,0,0,0,85.6,House,2,1,742,24,1,0,2,25961,55580,28000,12,Delhi,4.9,3.8,0
APP026955,19,Self-employed,35299,1,1,752,0,0,0,0,93.7,Apartment,2,2,827,4,0,1,0,34318,73883,35000,24,Mumbai,4.0,4.4,0
APP026956,56,Part-time,17768,1,1,765,11,0,4,3,94.2,Condo,4,2,1385,30,1,0,2,58367,124405,35000,6,Mumbai,8.3,3.0,0
APP026957,19,Full-time,47176,1,0,745,0,0,0,0,93.4,Condo,5,2,2090,17,0,1,0,48860,129673,22000,12,Hyderabad,6.6,4.0,0
APP026958,18,Full-time,58701,1,1,589,0,0,0,0,82.3,House,5,3,1498,1,0,0,1,36457,72957,20000,12,Chennai,2.7,6.9,0
APP026959,20,Full-time,16724,1,1,789,1,0,0,0,95.9,Apartment,2,1,978,14,1,0,1,24247,56850,22000,12,Hyderabad,2.8,6.6,0
APP026960,55,Unemployed,5000,1,1,472,22,0,43,28,72.6,Apartment,1,2,366,19,1,1,1,8000,21712,22000,12,Hyderabad,8.2,6.3,1
APP026961,18,Full-time,13978,1,1,802,0,0,0,0,96.8,Apartment,2,2,894,21,0,1,2,23122,60607,25000,11,Pune,8.0,4.0,0
APP026962,23,Self-employed,31794,1,1,557,2,0,2,1,79.4,Condo,3,3,1253,9,1,1,2,50373,127021,32000,12,Bangalore,6.5,3.2,1
APP026963,18,Part-time,13177,1,1,655,0,0,0,0,86.1,Townhouse,4,2,1398,18,0,0,1,45609,108421,28000,12,Delhi,5.6,3.9,1
APP026964,31,Full-time,20415,1,0,799,9,0,2,1,96.7,Apartment,2,1,704,40,0,0,0,13142,34182,20000,12,Chennai,6.7,4.3,0
APP026965,29,Full-time,36195,1,1,534,6,1,9,6,77.8,Townhouse,2,1,515,29,0,0,1,9161,21063,18000,12,Kolkata,3.4,4.1,0
APP026966,29,Part-time,9913,1,1,732,5,0,3,2,91.6,Apartment,2,2,791,6,0,0,0,16440,35050,18000,24,Kolkata,7.8,6.0,0
APP026967,57,Part-time,24482,0,0,730,17,0,10,6,91.8,Apartment,2,1,900,2,1,0,2,19080,48520,20000,12,Chennai,5.4,6.3,0
APP026968,20,Contract,29311,1,1,790,1,0,0,0,96.3,House,2,2,552,32,0,0,0,12779,34743,22000,12,Hyderabad,4.7,6.5,1
APP026969,33,Contract,26014,1,1,572,6,0,8,5,80.4,Condo,2,1,612,18,0,1,2,20630,61243,28000,36,Delhi,6.4,3.7,1
APP026970,39,Full-time,39360,1,1,674,9,0,7,5,88.1,Apartment,2,2,781,9,0,1,0,20430,60648,22000,24,Hyderabad,4.4,5.2,0
APP026971,23,Full-time,49545,1,1,718,4,0,2,1,91.5,Apartment,1,2,551,3,0,0,1,10369,30291,20000,6,Chennai,5.3,3.8,0
APP026972,40,Full-time,34416,1,1,817,8,0,0,0,98.4,Condo,4,2,1368,39,0,0,0,28372,58716,18000,12,Kolkata,6.3,4.5,0
APP026973,30,Unemployed,5995,0,0,510,4,0,7,4,75.4,Apartment,2,1,626,2,0,1,1,13992,32166,18000,12,Kolkata,7.3,5.9,1
APP026974,39,Unemployed,6452,1,0,791,10,0,2,1,95.9,House,2,2,778,31,0,1,1,21060,47079,32000,6,Bangalore,8.2,5.7,0
APP026975,33,Self-employed,51714,1,0,674,8,0,6,4,88.3,Apartment,2,1,440,4,1,0,0,8002,16136,20000,12,Chennai,8.3,3.8,0
APP026976,18,Unemployed,5000,1,1,447,0,0,0,0,70.8,Condo,3,2,1217,12,0,0,1,42348,107464,28000,12,Delhi,4.1,6.9,0
APP026977,50,Full-time,35154,1,1,685,9,0,7,4,88.8,Condo,3,3,1266,3,1,1,0,27427,67421,18000,36,Kolkata,6.3,5.2,1
APP026978,59,Self-employed,72064,1,1,683,14,0,10,7,89.4,Condo,2,1,581,1,0,1,0,15042,42704,22000,24,Hyderabad,5.7,7.0,0
APP026979,32,Full-time,60428,1,1,767,4,0,1,0,95.3,Condo,2,1,915,21,0,0,1,31546,81955,28000,6,Delhi,5.4,4.8,0
APP026980,24,Self-employed,38621,0,0,629,4,0,4,2,84.8,Condo,2,1,980,13,0,0,0,16016,39473,18000,12,Kolkata,3.6,4.5,0
APP026981,53,Part-time,25409,1,1,640,15,0,15,10,85.3,Apartment,2,1,952,15,0,1,0,25950,71369,25000,24,Pune,3.3,6.8,0
APP026982,57,Self-employed,126864,0,0,720,18,0,8,5,93.4,House,3,3,955,22,0,0,0,36548,108170,32000,12,Bangalore,8.4,5.9,1
APP026983,32,Full-time,40187,0,1,554,10,0,14,9,79.4,Apartment,1,1,300,23,0,0,1,12830,33254,35000,24,Mumbai,3.1,4.7,1
APP026984,32,Unemployed,5559,1,1,722,4,0,2,1,90.8,House,3,2,1068,6,0,1,1,27236,62801,28000,36,Delhi,2.6,5.9,1
APP026985,34,Full-time,77341,1,1,511,5,0,8,5,77.1,Apartment,1,1,300,0,0,0,1,9427,27383,25000,11,Pune,6.2,6.0,0
APP026986,18,Part-time,20188,0,1,778,0,0,0,0,95.2,Townhouse,2,1,639,12,0,0,1,12311,32384,22000,12,Hyderabad,7.3,3.1,0
APP026987,31,Self-employed,11067,0,0,762,4,0,1,1,93.8,House,4,2,993,19,0,0,0,22705,66461,20000,36,Chennai,7.0,3.4,0
APP026988,55,Full-time,41222,1,1,620,30,0,34,22,84.2,Apartment,2,2,803,9,0,0,1,31403,72822,35000,12,Mumbai,3.1,6.4,0
APP026989,32,Full-time,50347,1,1,767,4,0,1,0,95.1,House,4,2,1720,14,1,1,1,55197,143586,28000,12,Delhi,6.9,7.0,0
APP026990,22,Full-time,20677,1,1,592,2,0,2,1,81.7,House,3,3,1278,16,1,1,0,39916,102868,32000,12,Bangalore,4.3,3.9,0
APP026991,40,Full-time,122433,1,1,741,9,0,3,2,94.8,Apartment,3,3,1513,24,1,0,1,67337,169057,35000,12,Mumbai,5.9,5.3,1
APP026992,26,Full-time,24976,1,1,771,6,1,2,1,94.8,Studio,0,1,300,7,0,0,0,8000,16764,18000,36,Kolkata,5.3,6.5,1
APP026993,34,Self-employed,24048,0,0,596,13,0,16,11,82.1,Apartment,2,2,822,4,0,0,1,21104,46064,25000,12,Pune,3.5,5.7,0
APP026994,19,Full-time,64310,1,1,712,0,0,0,0,91.4,Townhouse,2,1,679,11,0,0,1,16448,48683,25000,36,Pune,3.4,4.1,0
APP026995,22,Self-employed,47712,1,1,708,2,0,1,0,90.7,Townhouse,3,2,1153,18,1,0,1,27790,83156,25000,36,Pune,5.0,3.4,0
APP026996,43,Full-time,40689,1,0,526,13,0,21,14,77.3,Townhouse,4,2,1547,36,0,0,0,34927,96646,18000,12,Kolkata,5.8,3.9,0
APP026997,36,Full-time,47600,0,0,661,10,0,9,6,87.3,House,3,2,1195,2,0,0,0,24896,69280,20000,24,Chennai,4.7,6.9,0
APP026998,25,Part-time,14589,1,0,699,5,0,3,2,89.3,House,3,2,994,18,1,0,1,27617,81672,22000,6,Hyderabad,3.2,5.1,0
APP026999,36,Unemployed,5431,1,1,625,12,0,14,9,83.8,Townhouse,3,2,1240,10,0,1,1,25464,66853,22000,11,Hyderabad,7.7,4.8,0
APP027000,27,Full-time,18718,1,1,469,5,0,9,6,72.7,Apartment,1,1,300,47,1,0,0,8000,16907,28000,12,Delhi,3.6,6.3,0
APP027001,25,Part-time,58103,1,1,778,3,0,0,0,96.0,Townhouse,3,2,1330,5,0,0,2,26559,65670,20000,24,Chennai,3.3,4.6,0
APP027002,48,Full-time,16142,1,1,571,11,0,15,10,80.1,Apartment,2,1,401,7,1,0,0,11234,23487,35000,12,Mumbai,4.8,6.8,0
APP027003,44,Self-employed,31776,0,1,642,8,0,8,5,85.6,Condo,2,1,820,14,1,1,1,35354,88242,35000,12,Mumbai,4.0,4.3,0
APP027004,34,Self-employed,14821,0,0,803,11,0,2,1,96.9,Apartment,1,1,503,7,0,0,2,8777,19640,18000,12,Kolkata,7.7,4.8,0
APP027005,36,Contract,27936,1,1,699,6,0,4,2,89.6,Studio,0,1,300,18,1,0,0,8000,22467,22000,24,Hyderabad,8.0,6.2,1
APP027006,34,Contract,40535,1,1,658,6,0,5,3,86.9,Apartment,2,2,857,20,0,0,1,17685,41939,25000,12,Pune,5.2,6.0,0
APP027007,40,Full-time,37037,1,1,686,14,0,11,7,88.9,Apartment,1,2,536,7,0,0,0,12668,28247,22000,12,Hyderabad,3.1,3.4,1
APP027008,25,Part-time,56202,1,1,561,5,0,7,4,80.2,Apartment,3,2,1103,21,1,1,2,29922,87055,28000,12,Delhi,6.2,3.1,0
APP027009,45,Full-time,47033,1,1,794,19,0,4,2,97.0,Condo,4,2,1510,26,0,1,0,35539,101115,28000,11,Delhi,5.6,3.4,1
APP027010,39,Self-employed,33189,0,0,724,8,0,4,3,91.6,Condo,2,2,658,1,0,1,1,18192,47429,25000,12,Pune,3.7,3.5,0
APP027011,31,Full-time,53907,1,1,694,7,1,5,3,89.8,House,2,1,1257,45,0,1,2,25205,53032,22000,12,Hyderabad,7.3,3.9,0
APP027012,29,Full-time,27010,1,1,688,4,0,3,2,88.8,House,4,2,1300,11,0,0,2,33632,95601,22000,12,Hyderabad,5.2,6.5,0
APP027013,45,Full-time,32842,1,1,715,11,0,7,4,90.9,Apartment,2,1,969,11,0,0,2,34526,87458,28000,36,Delhi,4.4,4.2,0
APP027014,33,Self-employed,15165,0,1,806,6,0,1,0,97.1,Townhouse,3,3,1412,18,0,0,1,42165,95105,35000,36,Mumbai,3.9,3.4,0
APP027015,26,Full-time,64075,1,1,610,4,0,4,3,84.0,Apartment,3,3,876,29,0,0,0,19294,49355,22000,12,Hyderabad,8.0,4.3,0
APP027016,30,Part-time,23325,0,0,530,5,0,8,5,77.2,Apartment,2,1,583,4,0,0,2,21476,60442,32000,12,Bangalore,4.7,4.8,1
APP027017,44,Part-time,29396,0,0,759,23,0,9,6,94.0,Studio,0,1,300,6,0,1,1,10165,22827,32000,12,Bangalore,7.5,5.6,1
APP027018,18,Full-time,85422,1,1,755,0,0,0,0,95.0,Townhouse,2,1,717,21,0,0,2,23213,61925,28000,12,Delhi,2.7,4.0,1
APP027019,30,Self-employed,33498,1,1,820,8,0,0,0,98.6,Townhouse,4,3,1749,16,0,0,1,66743,156608,35000,12,Mumbai,3.2,5.1,1
APP027020,47,Self-employed,26801,1,1,620,22,0,25,17,83.9,Condo,2,1,710,12,1,0,1,16989,34736,22000,11,Hyderabad,5.0,3.2,1
APP027021,32,Full-time,44161,1,1,491,5,0,9,6,74.9,Condo,3,2,1211,4,0,1,1,19064,53464,18000,36,Kolkata,6.6,6.8,1
APP027022,38,Contract,29214,1,1,760,16,0,6,4,94.1,Apartment,1,1,608,0,1,0,2,20186,60205,32000,12,Bangalore,7.0,3.6,1
APP027023,48,Full-time,23912,1,1,587,19,0,25,16,81.4,Apartment,1,1,750,4,1,0,1,16728,45666,18000,12,Kolkata,5.0,6.1,0
APP027024,45,Full-time,30250,1,1,808,15,0,2,1,97.6,Studio,0,1,300,20,0,0,1,8000,22247,20000,12,Chennai,7.1,5.5,1
APP027025,29,Full-time,47245,0,1,680,5,0,4,2,88.7,Apartment,3,3,1206,16,0,0,1,36592,104598,25000,12,Pune,6.7,4.4,1
APP027026,33,Full-time,22242,1,1,645,6,0,6,4,85.6,Apartment,2,1,695,9,0,0,1,14458,42333,20000,12,Chennai,5.5,3.1,1
APP027027,45,Unemployed,5000,1,0,617,21,1,25,16,83.2,Apartment,2,1,829,13,0,0,2,25379,58477,28000,12,Delhi,7.2,5.9,1
APP027028,46,Full-time,14978,1,1,827,23,0,2,1,98.7,Apartment,1,2,359,9,0,1,0,12916,26097,32000,24,Bangalore,5.9,4.0,0
APP027029,33,Full-time,47241,1,1,815,12,0,1,0,98.5,Apartment,1,1,300,0,1,1,0,8000,18414,22000,12,Hyderabad,5.3,4.0,0
APP027030,34,Part-time,16950,1,1,688,11,0,9,6,88.6,Apartment,1,2,300,38,0,0,2,8737,22736,35000,12,Mumbai,4.3,5.6,0
APP027031,38,Full-time,39704,1,1,736,6,0,3,2,92.6,Townhouse,4,2,1674,7,0,1,1,41401,99259,25000,24,Pune,2.7,6.7,0
APP027032,51,Full-time,33109,0,0,609,11,0,13,8,83.2,Apartment,1,2,300,8,1,1,0,8643,23281,32000,12,Bangalore,2.6,4.3,0
APP027033,47,Full-time,46382,1,1,700,9,0,6,4,90.1,Apartment,2,1,934,3,0,1,2,26879,54766,28000,12,Delhi,7.5,5.8,0
APP027034,43,Full-time,62825,1,1,766,20,0,6,4,95.3,House,2,2,981,27,0,0,1,36575,107787,32000,12,Bangalore,6.9,5.9,1
