applicant_id,credit_score,monthly_income,monthly_rent,employment_type,employment_verified,income_verified,rental_history_years,previous_evictions,property_type,bedrooms,bathrooms,square_feet,property_age_years,city,furnished,pets_allowed,parking_spaces,lease_term_months,market_median_rent,local_unemployment_rate,inflation_rate,move_in_date,default_flag
39709,659,14407,23234,Full-time,0,1,0,0,Villa,2,1,799,0,Delhi,0,0,1,12,25899,6.463869768025445,6.362092908690134,2062-09-02 00:00:00,0
39710,706,27674,32471,Self-employed,1,0,0,0,Villa,2,3,1071,0,Bangalore,1,1,0,12,28391,3.5092614589810935,7.975429765161463,2062-09-02 12:00:00,1
39711,605,7896,4964,Self-employed,0,1,1,0,Condo,4,1,596,0,Mumbai,0,0,2,12,25863,4.141851956852391,4.513804687707543,2062-09-03 00:00:00,0
39712,522,28426,25591,Part-time,1,0,1,0,Villa,2,1,936,15,Bangalore,0,1,0,12,30917,4.182344773249143,3.0256433117467543,2062-09-03 12:00:00,0
39713,649,34523,6807,Full-time,1,1,1,0,Studio,2,2,631,3,Mumbai,0,0,0,24,30771,6.093317431776145,5.255258067402027,2062-09-04 00:00:00,0
39714,565,11860,32856,Part-time,1,1,2,0,Studio,1,2,638,11,Hyderabad,0,0,1,12,26116,4.906923179927589,7.70918146651396,2062-09-04 12:00:00,0
39715,736,46133,78564,Full-time,1,0,1,0,Villa,2,1,911,1,Bangalore,0,0,0,12,30191,1.0,3.1420971507417654,2062-09-05 00:00:00,0
39716,587,95390,5827,Freelance,1,1,1,0,Apartment,1,1,569,0,Pune,0,1,0,12,23081,8.555325276343243,4.116176142649748,2062-09-05 12:00:00,0
39717,798,43146,27147,Freelance,1,1,0,0,Condo,2,1,674,16,Pune,0,0,1,12,21140,1.0,10.0,2062-09-06 00:00:00,0
39718,679,36156,6848,Freelance,1,0,1,0,Condo,1,3,781,4,Mumbai,1,0,2,24,23847,5.568702711594687,5.692949979887048,2062-09-06 12:00:00,0
39719,684,23853,11821,Part-time,1,1,2,0,Villa,1,1,300,3,Pune,0,1,0,12,27282,3.997702382023088,5.993583378049922,2062-09-07 00:00:00,0
39720,521,48886,13229,Freelance,1,1,0,0,Villa,1,2,622,11,Pune,0,0,1,24,31290,3.1861820700696177,6.444723241246919,2062-09-07 12:00:00,0
39721,691,16106,27828,Freelance,1,1,3,1,Villa,2,2,493,1,Delhi,0,0,0,24,30984,2.4477375491223703,6.548770403491779,2062-09-08 00:00:00,0
39722,673,5274,35971,Full-time,1,1,0,0,Apartment,1,2,706,2,Pune,0,1,2,12,25006,4.760727004093324,4.7660661828432485,2062-09-08 12:00:00,1
39723,576,128498,35890,Freelance,1,1,0,0,Apartment,1,2,714,7,Mumbai,1,0,1,12,26778,4.201708222795595,5.74474024450823,2062-09-09 00:00:00,0
39724,686,78321,9502,Part-time,1,0,0,0,Studio,1,1,793,2,Pune,0,0,1,12,26168,4.782780242769273,7.22529479038341,2062-09-09 12:00:00,0
39725,648,15072,27344,Part-time,1,0,3,0,Villa,1,2,868,1,Delhi,0,0,1,12,24195,8.402321897853952,5.493447308436634,2062-09-10 00:00:00,0
39726,662,11420,10347,Freelance,1,0,3,0,Condo,2,1,1179,0,Delhi,0,0,2,12,24989,4.707569964266486,6.987188831039006,2062-09-10 12:00:00,0
39727,682,39541,16747,Full-time,1,0,1,0,Villa,1,1,989,41,Pune,1,0,0,12,27712,4.4282699059365065,7.585528122994331,2062-09-11 00:00:00,0
39728,642,38235,10331,Full-time,1,1,5,0,Apartment,3,1,1123,5,Hyderabad,0,0,1,12,26396,7.367917540252463,4.794471895068552,2062-09-11 12:00:00,0
39729,699,69769,26654,Full-time,1,1,3,1,Villa,3,1,952,1,Hyderabad,0,0,0,12,21321,3.6064907251989426,5.832842310644934,2062-09-12 00:00:00,0
39730,673,27778,11042,Freelance,0,0,2,0,Apartment,2,1,1042,18,Pune,0,0,0,12,23058,5.338596628692896,7.324690947015785,2062-09-12 12:00:00,0
39731,717,91487,17551,Freelance,1,1,0,0,Studio,2,2,675,3,Mumbai,1,0,1,12,33940,6.043661211552562,5.942830975411495,2062-09-13 00:00:00,0
39732,637,30536,26451,Full-time,0,1,0,0,Condo,3,1,655,2,Delhi,1,1,1,12,20984,4.042055589242382,2.0,2062-09-13 12:00:00,0
39733,594,95837,5445,Part-time,1,1,0,0,Apartment,2,2,1004,33,Bangalore,0,0,0,12,25846,5.012494972846285,4.348372398451501,2062-09-14 00:00:00,0
39734,623,31408,36385,Freelance,1,1,2,0,Studio,1,1,634,7,Mumbai,1,0,0,6,28952,1.9888013114151781,7.40378892145421,2062-09-14 12:00:00,0
39735,795,18189,64692,Freelance,0,1,1,0,Apartment,1,1,300,3,Delhi,0,1,2,24,27345,7.080601634964032,9.161060611425214,2062-09-15 00:00:00,0
39736,756,26915,7790,Full-time,1,1,1,0,Studio,2,1,1050,26,Bangalore,0,1,0,12,36688,4.6957477557094345,4.481326512281421,2062-09-15 12:00:00,0
39737,777,61291,4733,Freelance,1,1,1,0,Condo,4,1,588,5,Mumbai,1,0,2,24,31894,5.599195268395414,5.819828165599988,2062-09-16 00:00:00,0
39738,782,48197,23384,Self-employed,1,1,0,0,Condo,2,1,1213,8,Hyderabad,0,0,1,12,23535,7.023488556519153,5.987015684583189,2062-09-16 12:00:00,0
39739,642,37874,28214,Full-time,1,1,0,0,Condo,2,1,481,1,Hyderabad,0,0,0,6,20893,2.1147066995929347,6.272049699427163,2062-09-17 00:00:00,0
39740,703,15755,6745,Freelance,1,1,2,0,Villa,3,1,1026,2,Mumbai,0,1,1,12,16997,1.2782681757937056,4.81990080467511,2062-09-17 12:00:00,0
39741,686,34613,12375,Self-employed,0,1,0,0,Villa,1,2,1023,7,Mumbai,1,0,0,12,24930,4.4266466376789495,7.488951638043213,2062-09-18 00:00:00,1
39742,732,21540,21201,Self-employed,1,1,0,0,Apartment,2,2,839,4,Bangalore,0,0,0,12,24375,2.0596456775083603,9.513949646198654,2062-09-18 12:00:00,0
39743,656,21098,15160,Full-time,1,1,0,0,Apartment,2,1,375,6,Bangalore,0,0,1,12,26247,5.9766814869929235,4.763538397918341,2062-09-19 00:00:00,0
39744,687,80518,32739,Full-time,1,1,2,1,Apartment,2,2,628,9,Hyderabad,1,0,0,24,29069,3.1221474339404924,7.247606098306172,2062-09-19 12:00:00,0
39745,685,19671,24824,Part-time,1,1,5,0,Condo,2,1,359,1,Mumbai,1,0,1,12,19713,2.667307751980268,3.534426986733421,2062-09-20 00:00:00,0
39746,722,18797,9634,Freelance,0,0,4,0,Condo,2,1,754,0,Bangalore,0,0,0,24,18004,2.8676916765370835,3.9594536476511397,2062-09-20 12:00:00,0
39747,732,46688,32616,Full-time,1,1,1,0,Villa,3,1,300,6,Hyderabad,1,0,1,12,26909,6.147927093501806,5.416176337938534,2062-09-21 00:00:00,0
39748,687,17448,16314,Self-employed,1,1,1,0,Condo,2,2,923,13,Pune,0,0,0,6,28153,7.65648869665524,5.199186977841559,2062-09-21 12:00:00,1
39749,689,23309,8799,Part-time,1,1,0,1,Apartment,3,1,950,0,Delhi,0,0,1,12,22731,4.0836425010141575,5.9108850152662304,2062-09-22 00:00:00,0
39750,698,169471,12763,Freelance,0,1,6,0,Studio,1,3,867,9,Pune,0,1,1,12,25874,5.098860564428001,4.106808299694738,2062-09-22 12:00:00,0
39751,811,31766,27342,Part-time,1,0,0,0,Apartment,1,1,423,2,Delhi,0,0,0,36,19990,5.931885630459242,7.277654291129384,2062-09-23 00:00:00,1
39752,541,62359,6918,Freelance,0,1,0,0,Villa,1,1,807,2,Mumbai,0,0,1,24,24399,7.038404210720955,6.3070856225216,2062-09-23 12:00:00,0
39753,602,271631,8029,Full-time,1,0,1,1,Condo,1,1,453,1,Bangalore,0,0,1,12,20743,2.2590254944163886,7.3459707674074695,2062-09-24 00:00:00,0
39754,733,42599,59535,Freelance,1,1,0,0,Villa,2,2,300,13,Mumbai,0,0,2,12,24816,5.329226351017484,6.659836306942842,2062-09-24 12:00:00,0
39755,701,55259,9100,Freelance,0,1,0,0,Apartment,2,2,372,12,Delhi,0,0,2,12,24017,4.256664531782539,8.36306927329476,2062-09-25 00:00:00,0
39756,701,46632,44130,Part-time,1,1,1,0,Villa,4,2,1204,8,Bangalore,1,1,1,12,27088,6.474051792047493,3.104273078796108,2062-09-25 12:00:00,0
39757,733,27994,6658,Part-time,1,1,1,0,Studio,2,1,1178,4,Hyderabad,1,0,0,12,23236,5.018184673095054,4.716410205875378,2062-09-26 00:00:00,0
39758,697,40163,22083,Part-time,1,1,2,0,Apartment,1,2,1041,7,Mumbai,0,0,1,24,19437,9.227050994950915,5.231641563488626,2062-09-26 12:00:00,0
39759,635,31478,35896,Part-time,0,1,8,0,Condo,3,1,1018,1,Bangalore,0,1,0,6,27137,5.290880259285365,3.993814563496351,2062-09-27 00:00:00,0
39760,730,17523,8221,Freelance,1,1,1,0,Studio,2,1,849,16,Bangalore,0,1,2,12,18801,3.327233820646341,4.88368163758641,2062-09-27 12:00:00,0
39761,681,70719,10143,Full-time,1,1,2,0,Studio,1,1,725,13,Hyderabad,1,0,0,12,26537,6.29648393435376,2.0,2062-09-28 00:00:00,0
39762,644,8539,40335,Full-time,1,1,0,0,Studio,1,2,985,6,Mumbai,0,1,0,36,30148,7.1519051098786,6.644187596072407,2062-09-28 12:00:00,0
39763,735,36538,70801,Self-employed,1,1,0,0,Studio,3,1,872,7,Bangalore,0,1,1,36,27522,2.6220189552703026,5.459747742110316,2062-09-29 00:00:00,0
39764,732,29044,30070,Full-time,1,1,12,0,Condo,1,2,1128,1,Hyderabad,0,0,0,24,24811,4.454785335896404,6.327389357099236,2062-09-29 12:00:00,1
39765,697,15852,16640,Freelance,1,1,2,0,Studio,1,3,472,35,Bangalore,0,0,2,12,26675,2.4588015816487183,7.441002609670363,2062-09-30 00:00:00,0
39766,817,59770,18099,Part-time,0,1,1,0,Villa,1,1,808,1,Hyderabad,0,0,1,24,15538,3.386675649795371,7.886956785365686,2062-09-30 12:00:00,0
39767,786,16036,8252,Part-time,1,1,5,0,Studio,2,1,705,7,Delhi,0,0,1,12,14633,2.789592108905371,7.081979058665516,2062-10-01 00:00:00,0
39768,760,26205,4350,Full-time,0,1,2,0,Condo,4,3,781,0,Hyderabad,0,1,0,12,31044,6.646616754169457,2.6895945035832005,2062-10-01 12:00:00,0
39769,850,65004,30155,Full-time,1,1,0,0,Studio,2,1,300,7,Hyderabad,0,1,0,12,25578,5.937849984631487,6.327072374367427,2062-10-02 00:00:00,0
39770,668,7783,5009,Part-time,1,1,8,0,Villa,1,2,359,3,Mumbai,0,0,1,12,22812,3.268291808737013,4.40480855603052,2062-10-02 12:00:00,0
39771,642,85991,12514,Self-employed,1,0,2,0,Condo,2,1,874,1,Pune,0,0,1,12,22402,6.011357379417413,6.335471388106873,2062-10-03 00:00:00,1
39772,748,35272,16663,Part-time,1,1,1,0,Studio,1,1,801,3,Hyderabad,1,0,0,12,28169,1.0,6.955838270281659,2062-10-03 12:00:00,0
39773,659,28359,10091,Self-employed,1,1,0,0,Villa,2,1,300,0,Bangalore,1,0,1,12,19569,4.39075479658868,6.294888116947522,2062-10-04 00:00:00,0
39774,680,12046,29656,Self-employed,1,1,2,0,Condo,2,1,618,4,Bangalore,0,0,1,12,27816,5.452676347769266,5.719267686167047,2062-10-04 12:00:00,1
39775,601,39040,17832,Full-time,1,1,2,0,Villa,2,1,413,4,Pune,0,0,0,12,26859,1.8832605671695708,7.068095361683122,2062-10-05 00:00:00,0
39776,728,37043,13107,Freelance,1,0,0,0,Apartment,2,2,1027,0,Hyderabad,1,1,1,12,26854,2.2448985805185897,4.516020496300369,2062-10-05 12:00:00,0
39777,562,56230,26660,Part-time,1,1,5,0,Studio,2,2,680,19,Bangalore,0,0,2,12,25296,6.717074943363608,7.244033329282737,2062-10-06 00:00:00,0
39778,672,24943,22768,Full-time,1,1,1,0,Studio,1,1,401,0,Hyderabad,0,0,0,12,16965,2.441504040276954,5.92324662881222,2062-10-06 12:00:00,0
39779,678,16642,32393,Full-time,1,1,4,0,Apartment,2,1,1019,0,Mumbai,0,0,0,12,23175,6.555869194383559,4.640873566462864,2062-10-07 00:00:00,1
39780,645,46675,13400,Freelance,1,1,3,0,Apartment,2,2,398,11,Delhi,0,1,1,12,24289,6.432921764526475,3.9381282367042756,2062-10-07 12:00:00,0
39781,539,22877,32269,Freelance,1,0,3,0,Condo,2,1,640,11,Hyderabad,1,1,1,24,33939,2.3066140405007673,5.497068079964559,2062-10-08 00:00:00,0
39782,538,54371,22315,Full-time,0,1,3,0,Villa,3,1,879,2,Bangalore,0,0,2,12,23575,7.657444449166871,7.365266616334768,2062-10-08 12:00:00,0
39783,620,15915,29578,Freelance,1,1,2,0,Condo,1,2,569,3,Delhi,0,1,1,12,20740,4.044205472547319,8.32561417545043,2062-10-09 00:00:00,1
39784,723,68543,35036,Full-time,1,1,0,0,Condo,4,2,821,1,Pune,1,0,1,12,27811,7.172967475642297,3.4011681466006913,2062-10-09 12:00:00,0
39785,703,119613,30653,Freelance,1,1,1,0,Apartment,2,1,1159,21,Delhi,0,0,1,12,28139,4.420017249598971,5.573219204779945,2062-10-10 00:00:00,0
39786,678,31785,18044,Freelance,0,1,0,0,Condo,2,1,721,12,Mumbai,0,0,1,12,34631,5.647422178176754,6.528313866111848,2062-10-10 12:00:00,1
39787,609,106834,22480,Freelance,1,1,3,0,Villa,4,1,866,4,Mumbai,1,0,0,12,23615,3.5728975128450537,6.67920173134683,2062-10-11 00:00:00,0
39788,707,66355,35015,Full-time,1,1,2,0,Villa,1,1,620,3,Mumbai,0,0,0,12,29874,6.304547876868158,7.859368068625672,2062-10-11 12:00:00,0
39789,536,47534,9065,Full-time,1,0,6,0,Apartment,3,1,743,5,Delhi,1,0,2,12,32519,1.3826198192730246,7.6231279751646035,2062-10-12 00:00:00,0
39790,488,35926,21236,Part-time,1,1,2,0,Studio,2,1,300,1,Mumbai,0,0,1,12,18100,7.934044866231366,4.938796469227511,2062-10-12 12:00:00,1
39791,660,23496,4238,Full-time,1,1,0,0,Condo,3,2,1092,3,Bangalore,0,0,0,12,18632,2.5023724100799933,4.321824801503766,2062-10-13 00:00:00,0
39792,636,94675,15831,Part-time,1,1,0,0,Condo,3,1,706,0,Hyderabad,1,0,0,24,26727,4.843138120460395,4.379428116058891,2062-10-13 12:00:00,0
39793,761,80557,3449,Part-time,1,0,0,0,Condo,1,2,1290,4,Mumbai,0,0,1,12,26047,7.345771445321137,3.600592537117129,2062-10-14 00:00:00,0
39794,692,15736,10789,Part-time,1,1,4,0,Condo,2,3,798,1,Bangalore,1,0,0,24,31154,5.006541314946617,5.7465190596971505,2062-10-14 12:00:00,0
39795,812,39816,5153,Freelance,1,1,1,0,Apartment,2,1,762,6,Bangalore,0,1,1,12,16845,2.411730237912018,5.864305129986383,2062-10-15 00:00:00,0
39796,636,18937,37854,Full-time,1,0,2,0,Apartment,1,2,853,2,Pune,1,1,0,12,26155,3.4417453503910713,2.0,2062-10-15 12:00:00,1
39797,718,53107,11600,Self-employed,1,1,5,0,Apartment,2,2,931,9,Mumbai,0,0,0,12,31216,4.162322380483285,7.5880457921509965,2062-10-16 00:00:00,0
39798,659,66122,8850,Part-time,0,0,3,0,Villa,2,1,1211,15,Bangalore,1,0,0,12,17286,5.31678607117354,3.300605599956268,2062-10-16 12:00:00,0
39799,790,10396,21120,Part-time,1,1,1,0,Condo,1,1,1485,7,Pune,0,0,1,24,29884,6.479856992757792,2.076565387753029,2062-10-17 00:00:00,0
39800,663,33968,10727,Part-time,1,1,1,0,Condo,3,2,1393,4,Hyderabad,0,1,1,6,22504,4.779164519154401,6.088771273773562,2062-10-17 12:00:00,0
39801,748,50998,7354,Full-time,1,0,3,0,Villa,1,1,994,4,Hyderabad,0,0,1,24,26166,3.5989425167180564,10.0,2062-10-18 00:00:00,0
39802,593,39069,14861,Full-time,1,0,1,0,Villa,4,2,395,4,Pune,0,1,0,12,30767,6.155602626200299,7.764797750483648,2062-10-18 12:00:00,0
39803,646,151279,6126,Freelance,0,0,1,0,Villa,2,2,634,2,Hyderabad,0,0,0,24,23069,5.490352153051564,7.155277697541386,2062-10-19 00:00:00,0
39804,673,10317,70925,Freelance,1,1,1,0,Villa,4,1,1464,1,Mumbai,0,0,0,12,28386,4.730193819512787,7.222351281778135,2062-10-19 12:00:00,1
39805,781,107383,19761,Freelance,1,1,4,0,Studio,2,2,632,13,Pune,1,1,0,12,29214,4.825771854232754,8.196321358913583,2062-10-20 00:00:00,0
39806,504,17911,28590,Self-employed,1,0,0,0,Villa,1,1,780,2,Hyderabad,0,0,0,6,26401,3.1099484049241295,3.472159553587874,2062-10-20 12:00:00,0
39807,653,6538,43900,Freelance,0,1,4,0,Condo,2,1,866,4,Mumbai,0,1,1,12,29094,5.584541219406805,5.961730366650407,2062-10-21 00:00:00,1
39808,650,46919,45553,Part-time,1,1,3,0,Studio,1,1,1056,1,Delhi,1,0,0,6,26983,4.609638108597725,3.774006118949431,2062-10-21 12:00:00,0
39809,513,32845,29359,Part-time,1,0,1,0,Studio,1,2,962,2,Delhi,0,0,1,6,27545,3.817814541195919,6.145613821224855,2062-10-22 00:00:00,0
39810,642,39094,14011,Part-time,1,1,0,0,Apartment,2,2,1157,3,Hyderabad,0,0,1,24,22456,5.100645062214749,6.0001153818036075,2062-10-22 12:00:00,0
39811,556,55115,21491,Self-employed,1,1,8,1,Villa,2,2,911,13,Pune,0,0,0,24,32017,1.634263368039878,5.2254542946961235,2062-10-23 00:00:00,0
39812,493,56370,18890,Full-time,1,1,5,0,Studio,1,1,998,1,Hyderabad,1,1,0,12,22480,6.129092139104289,6.83099777674233,2062-10-23 12:00:00,0
39813,659,23750,19291,Full-time,1,1,0,0,Studio,2,2,475,1,Mumbai,0,1,1,12,31928,3.4886458022928313,5.0589546534603125,2062-10-24 00:00:00,1
39814,656,69523,25733,Freelance,1,1,8,0,Apartment,2,2,705,13,Bangalore,1,0,0,12,23334,7.903893653274155,3.228586389698974,2062-10-24 12:00:00,0
39815,660,7234,20679,Self-employed,0,1,1,0,Condo,1,2,996,4,Pune,1,0,0,12,19292,6.3311968257979085,8.106138402715956,2062-10-25 00:00:00,0
39816,700,33670,13562,Full-time,1,1,0,0,Apartment,1,2,775,1,Delhi,0,0,1,12,29317,3.784856018446666,6.464949632109093,2062-10-25 12:00:00,0
39817,609,89632,114629,Full-time,1,0,1,0,Studio,4,2,895,1,Delhi,1,1,1,6,24564,5.6989311393214965,8.251990388512347,2062-10-26 00:00:00,0
39818,823,45640,7100,Self-employed,1,1,0,0,Apartment,1,3,1483,3,Hyderabad,0,1,0,12,24803,9.295985836327034,3.617413024956666,2062-10-26 12:00:00,0
39819,677,37797,22597,Full-time,1,1,0,0,Condo,1,2,559,1,Delhi,0,0,0,12,28206,6.180662638568116,5.490246002352229,2062-10-27 00:00:00,0
39820,782,27579,28340,Full-time,1,1,9,0,Apartment,2,1,1128,3,Delhi,0,0,0,24,18656,8.813046339634866,7.201974654267081,2062-10-27 12:00:00,0
39821,545,47944,43437,Self-employed,1,1,1,1,Villa,3,3,300,20,Bangalore,0,0,1,12,28073,2.125736598342311,7.718470956173302,2062-10-28 00:00:00,0
39822,613,29015,16421,Full-time,1,1,0,0,Villa,2,1,941,1,Mumbai,1,0,0,24,32349,5.696848225757936,7.0907893649716645,2062-10-28 12:00:00,0
39823,734,59967,29120,Freelance,1,1,1,0,Villa,3,2,808,0,Mumbai,1,0,1,24,36000,3.982993347048645,6.2118190378863005,2062-10-29 00:00:00,0
39824,661,23969,14450,Freelance,1,0,1,0,Apartment,4,2,1026,41,Delhi,0,0,1,6,22939,6.172723764179622,4.963179892604445,2062-10-29 12:00:00,0
39825,594,123070,36533,Part-time,1,1,3,0,Condo,2,2,1275,10,Bangalore,0,0,0,12,26775,3.191428406704434,10.0,2062-10-30 00:00:00,0
39826,532,56249,22443,Freelance,1,1,5,0,Studio,1,2,313,0,Pune,0,1,1,12,15882,5.861040968821113,7.066664820052831,2062-10-30 12:00:00,0
39827,738,154861,31831,Full-time,0,1,1,0,Studio,2,1,801,5,Hyderabad,0,1,0,12,33270,1.0,6.264153966654134,2062-10-31 00:00:00,0
39828,732,26627,22870,Self-employed,1,1,8,0,Apartment,2,1,726,0,Hyderabad,0,1,0,6,27054,4.156140759466645,9.166322453038395,2062-10-31 12:00:00,0
39829,699,96714,14880,Freelance,1,1,3,0,Villa,3,1,1389,2,Delhi,1,1,1,12,16038,1.364152164372821,9.853656952329072,2062-11-01 00:00:00,0
39830,640,13197,7209,Freelance,0,0,1,0,Studio,1,1,747,5,Hyderabad,0,0,1,24,24635,5.630790333683427,7.02369004792787,2062-11-01 12:00:00,0
39831,590,64706,8087,Part-time,1,1,1,0,Studio,2,1,1095,21,Bangalore,0,0,1,12,29462,8.255320022380246,4.789553104644774,2062-11-02 00:00:00,0
39832,675,33104,11572,Full-time,1,1,3,0,Apartment,2,1,436,35,Pune,0,0,1,12,31237,4.091073820326636,5.346629560476511,2062-11-02 12:00:00,0
39833,574,39946,16004,Full-time,1,1,3,0,Studio,2,1,972,1,Delhi,0,1,0,12,17394,4.910975815074305,5.088412518688318,2062-11-03 00:00:00,0
39834,619,65086,27920,Freelance,1,1,5,0,Condo,1,2,554,1,Bangalore,0,1,0,12,26866,5.51508905977163,8.33556558854756,2062-11-03 12:00:00,0
39835,780,65819,18141,Freelance,1,1,0,0,Apartment,1,1,695,1,Bangalore,0,0,0,12,17261,6.916249964678375,5.994957267701775,2062-11-04 00:00:00,0
39836,531,71027,27876,Freelance,1,0,1,0,Apartment,3,1,300,4,Pune,1,1,1,12,28562,5.601032504199666,6.922967016745996,2062-11-04 12:00:00,0
39837,734,48122,45518,Freelance,1,1,4,0,Condo,1,2,488,3,Pune,1,0,0,12,28134,7.635271351111927,4.018424628828323,2062-11-05 00:00:00,0
39838,799,56020,12503,Self-employed,1,1,3,2,Apartment,2,2,1194,10,Bangalore,0,0,1,12,29375,5.073448799476765,7.842303164501592,2062-11-05 12:00:00,0
39839,745,30410,50711,Part-time,1,0,4,0,Studio,2,1,501,1,Pune,0,0,2,12,26630,2.8055700953607916,8.86482228328143,2062-11-06 00:00:00,1
39840,711,21691,3000,Self-employed,1,1,0,0,Condo,2,1,1018,2,Delhi,0,0,1,12,25533,2.3053840614930095,7.864907688880103,2062-11-06 12:00:00,0
39841,642,41496,22606,Self-employed,1,1,1,0,Villa,3,1,1110,34,Pune,0,0,1,12,34307,2.119502499386205,3.624078981374365,2062-11-07 00:00:00,0
39842,628,6527,24834,Full-time,1,1,0,0,Apartment,3,2,506,7,Pune,0,0,1,24,25792,7.265966862109683,4.219941569801002,2062-11-07 12:00:00,0
39843,500,50779,26885,Part-time,1,1,0,0,Villa,2,1,1048,22,Pune,0,0,2,12,24360,6.641568344270254,6.238244649187292,2062-11-08 00:00:00,1
39844,682,72828,41773,Self-employed,1,1,6,0,Condo,1,1,1043,3,Delhi,1,0,0,12,21224,2.4156704787419074,5.523900426954635,2062-11-08 12:00:00,0
39845,647,59633,32596,Self-employed,0,1,4,0,Studio,1,3,1461,11,Pune,0,0,0,12,24977,6.6161200168505445,4.015447875333463,2062-11-09 00:00:00,1
39846,624,22270,33219,Self-employed,1,1,0,0,Condo,2,1,300,17,Bangalore,1,0,0,12,30620,1.880657459405081,4.001684156452333,2062-11-09 12:00:00,1
39847,678,7074,4104,Full-time,0,1,4,0,Condo,2,1,370,27,Bangalore,1,0,2,12,24757,2.437192307156379,3.3398893206157014,2062-11-10 00:00:00,0
39848,684,61387,11307,Freelance,1,0,4,0,Villa,2,1,967,8,Delhi,0,0,2,6,28873,5.007350792178012,2.8375534748089177,2062-11-10 12:00:00,0
39849,629,19323,14784,Freelance,0,1,0,0,Apartment,2,1,820,0,Mumbai,0,0,2,6,22121,1.3883648786734026,5.154777824420923,2062-11-11 00:00:00,0
39850,809,12966,30302,Self-employed,1,1,6,0,Condo,2,1,901,2,Pune,0,0,1,24,21330,4.132219566192695,5.2792066695817725,2062-11-11 12:00:00,0
39851,738,77550,33559,Freelance,1,1,4,0,Villa,2,1,500,6,Bangalore,1,0,1,12,12771,5.443238024869581,5.781514331542302,2062-11-12 00:00:00,0
39852,751,12279,9778,Full-time,1,1,1,0,Villa,2,1,778,18,Bangalore,0,0,0,12,27671,4.113428821928362,5.8170550764034825,2062-11-12 12:00:00,0
39853,671,31658,24380,Self-employed,1,1,5,0,Apartment,2,1,640,11,Hyderabad,1,0,1,12,25422,5.362921747525064,4.271139648279446,2062-11-13 00:00:00,0
39854,720,150527,8977,Full-time,1,1,3,0,Studio,2,2,544,6,Delhi,0,0,0,12,22645,3.597027390320418,2.1513637273112813,2062-11-13 12:00:00,0
39855,608,21293,28026,Freelance,0,1,1,0,Villa,3,1,558,2,Hyderabad,0,1,2,12,28787,1.0,4.122064001553728,2062-11-14 00:00:00,1
39856,733,15482,34450,Self-employed,0,0,0,0,Studio,3,1,482,8,Delhi,0,0,2,12,26467,3.320947612445065,8.835812278759338,2062-11-14 12:00:00,0
39857,663,54492,42626,Self-employed,1,0,2,0,Apartment,3,1,1562,2,Mumbai,0,0,0,12,28665,5.252155357321314,6.660442763819487,2062-11-15 00:00:00,0
39858,598,47175,7612,Self-employed,1,1,3,0,Condo,1,2,1472,8,Bangalore,0,1,1,12,29092,2.553445207051058,7.416721931666052,2062-11-15 12:00:00,0
39859,678,9644,10286,Self-employed,1,1,0,0,Studio,2,2,383,21,Delhi,1,0,0,24,21725,5.3670888039750135,4.214981368664638,2062-11-16 00:00:00,1
39860,656,37876,3000,Freelance,0,1,2,0,Studio,1,1,300,19,Mumbai,0,0,1,12,27938,9.569629756275242,8.592793203437767,2062-11-16 12:00:00,1
39861,850,93201,32655,Full-time,0,1,0,0,Studio,2,3,859,10,Delhi,1,0,1,12,23642,4.866620523438938,9.021831408037698,2062-11-17 00:00:00,0
39862,714,111294,46041,Self-employed,1,1,0,0,Villa,3,2,588,15,Hyderabad,0,0,0,36,25050,5.840810755875426,5.562466080902019,2062-11-17 12:00:00,0
39863,806,29484,8964,Part-time,1,0,5,0,Condo,1,2,1038,1,Mumbai,1,0,1,12,25933,1.0,5.601406196623166,2062-11-18 00:00:00,0
39864,770,53993,10154,Part-time,1,0,3,0,Apartment,1,1,921,20,Pune,0,0,1,12,18331,3.6378529302708325,6.101448501066753,2062-11-18 12:00:00,0
39865,683,56031,36874,Full-time,1,1,2,0,Studio,2,1,1452,6,Mumbai,0,1,1,36,25986,3.489067963571382,4.890634846064752,2062-11-19 00:00:00,0
39866,644,81351,14877,Part-time,1,1,0,0,Apartment,1,3,1087,2,Pune,0,0,0,24,17957,4.3160718824298145,5.779306891210576,2062-11-19 12:00:00,0
39867,540,33770,41592,Self-employed,1,1,2,0,Condo,1,1,1178,41,Hyderabad,0,0,1,12,33640,3.984209211075531,4.9075460416727354,2062-11-20 00:00:00,0
39868,610,102359,17575,Self-employed,1,1,1,0,Condo,3,1,645,4,Pune,1,0,1,6,26285,4.226352996194483,5.627177352124328,2062-11-20 12:00:00,0
39869,733,20256,26617,Part-time,1,1,0,0,Apartment,3,1,1157,0,Mumbai,1,1,1,12,31401,2.125968909411596,3.5867260207410525,2062-11-21 00:00:00,0
39870,655,67790,11312,Part-time,1,1,1,0,Condo,2,2,300,7,Delhi,1,0,0,6,17053,7.35260153226257,4.992907027353818,2062-11-21 12:00:00,0
